i,val_rmse,val_r2,train_rmse,train_r2,gap_rmse,model__l2_regularization,model__learning_rate,model__max_bins,model__max_depth,model__max_iter,model__max_leaf_nodes,model__min_samples_leaf
782,0.20961948892903134,0.2213917378115452,0.17821476174185638,0.43254198606637906,0.03140472718717496,0.0,0.1,255,3.0,800,63,20
758,0.20961948892903134,0.2213917378115452,0.17821476174185638,0.43254198606637906,0.03140472718717496,0.0,0.1,255,3.0,200,15,20
761,0.20961948892903134,0.2213917378115452,0.17821476174185638,0.43254198606637906,0.03140472718717496,0.0,0.1,255,3.0,200,31,20
770,0.20961948892903134,0.2213917378115452,0.17821476174185638,0.43254198606637906,0.03140472718717496,0.0,0.1,255,3.0,400,31,20
773,0.20961948892903134,0.2213917378115452,0.17821476174185638,0.43254198606637906,0.03140472718717496,0.0,0.1,255,3.0,400,63,20
767,0.20961948892903134,0.2213917378115452,0.17821476174185638,0.43254198606637906,0.03140472718717496,0.0,0.1,255,3.0,400,15,20
1096,0.20976177913275998,0.22033433679881353,0.18681776612116885,0.37643355886376717,0.02294401301159113,0.1,0.03,128,3.0,400,63,10
1093,0.20976177913275998,0.22033433679881353,0.18681776612116885,0.37643355886376717,0.02294401301159113,0.1,0.03,128,3.0,400,31,10
1090,0.20976177913275998,0.22033433679881353,0.18681776612116885,0.37643355886376717,0.02294401301159113,0.1,0.03,128,3.0,400,15,10
1858,0.20999203986302553,0.21862168046068775,0.1950745022954676,0.32009630690825286,0.014917537567557926,1.0,0.01,255,3.0,800,31,10
1861,0.20999203986302553,0.21862168046068775,0.1950745022954676,0.32009630690825286,0.014917537567557926,1.0,0.01,255,3.0,800,63,10
1855,0.20999203986302553,0.21862168046068775,0.1950745022954676,0.32009630690825286,0.014917537567557926,1.0,0.01,255,3.0,800,15,10
1301,0.2100425907935875,0.21824543614683445,0.19098480743558072,0.34830554267363556,0.019057783358006786,0.1,0.05,128,3.0,200,31,20
1298,0.2100425907935875,0.21824543614683445,0.19098480743558072,0.34830554267363556,0.019057783358006786,0.1,0.05,128,3.0,200,15,20
1304,0.2100425907935875,0.21824543614683445,0.19098480743558072,0.34830554267363556,0.019057783358006786,0.1,0.05,128,3.0,200,63,20
565,0.21016524150956464,0.21733218563753198,0.18016080187918193,0.42008145456509927,0.030004439630382712,0.0,0.05,255,3.0,800,63,10
562,0.21016524150956464,0.21733218563753198,0.18016080187918193,0.42008145456509927,0.030004439630382712,0.0,0.05,255,3.0,800,31,10
553,0.21016524150956464,0.21733218563753198,0.18016080187918193,0.42008145456509927,0.030004439630382712,0.0,0.05,255,3.0,400,31,10
556,0.21016524150956464,0.21733218563753198,0.18016080187918193,0.42008145456509927,0.030004439630382712,0.0,0.05,255,3.0,400,63,10
550,0.21016524150956464,0.21733218563753198,0.18016080187918193,0.42008145456509927,0.030004439630382712,0.0,0.05,255,3.0,400,15,10
559,0.21016524150956464,0.21733218563753198,0.18016080187918193,0.42008145456509927,0.030004439630382712,0.0,0.05,255,3.0,800,15,10
1203,0.2102291873883163,0.21685583669628838,0.19153793189634769,0.3445252405789683,0.018691255491968622,0.1,0.03,255,3.0,400,31,50
1209,0.2102291873883163,0.21685583669628838,0.19153793189634769,0.3445252405789683,0.018691255491968622,0.1,0.03,255,3.0,800,15,50
1206,0.2102291873883163,0.21685583669628838,0.19153793189634769,0.3445252405789683,0.018691255491968622,0.1,0.03,255,3.0,400,63,50
1200,0.2102291873883163,0.21685583669628838,0.19153793189634769,0.3445252405789683,0.018691255491968622,0.1,0.03,255,3.0,400,15,50
1215,0.2102291873883163,0.21685583669628838,0.19153793189634769,0.3445252405789683,0.018691255491968622,0.1,0.03,255,3.0,800,63,50
1212,0.2102291873883163,0.21685583669628838,0.19153793189634769,0.3445252405789683,0.018691255491968622,0.1,0.03,255,3.0,800,31,50
1192,0.21029635175376102,0.21635535639950587,0.1990655116738868,0.2919915611418189,0.01123084007987421,0.1,0.03,255,3.0,200,31,10
1195,0.21029635175376102,0.21635535639950587,0.1990655116738868,0.2919915611418189,0.01123084007987421,0.1,0.03,255,3.0,200,63,10
1189,0.21029635175376102,0.21635535639950587,0.1990655116738868,0.2919915611418189,0.01123084007987421,0.1,0.03,255,3.0,200,15,10
1949,0.21046168652431788,0.21512267083276082,0.1995548819893245,0.2885062342206032,0.010906804534993375,1.0,0.03,128,3.0,200,31,20
1952,0.21046168652431788,0.21512267083276082,0.1995548819893245,0.2885062342206032,0.010906804534993375,1.0,0.03,128,3.0,200,63,20
1946,0.21046168652431788,0.21512267083276082,0.1995548819893245,0.2885062342206032,0.010906804534993375,1.0,0.03,128,3.0,200,15,20
2165,0.21055420784898593,0.21443243734450312,0.19196058124721094,0.34162929580296497,0.018593626601774993,1.0,0.05,128,3.0,200,31,20
2168,0.21055420784898593,0.21443243734450312,0.19196058124721094,0.34162929580296497,0.018593626601774993,1.0,0.05,128,3.0,200,63,20
2162,0.21055420784898593,0.21443243734450312,0.19196058124721094,0.34162929580296497,0.018593626601774993,1.0,0.05,128,3.0,200,15,20
330,0.21068700830037912,0.21344118072281737,0.1997186904928444,0.287337667824046,0.010968317807534711,0.0,0.03,255,3.0,200,31,50
333,0.21068700830037912,0.21344118072281737,0.1997186904928444,0.287337667824046,0.010968317807534711,0.0,0.03,255,3.0,200,63,50
327,0.21068700830037912,0.21344118072281737,0.1997186904928444,0.287337667824046,0.010968317807534711,0.0,0.03,255,3.0,200,15,50
130,0.21071288541039715,0.2132479545792304,0.19546486820529935,0.31737245751321774,0.015248017205097802,0.0,0.01,255,3.0,800,31,10
127,0.21071288541039715,0.2132479545792304,0.19546486820529935,0.31737245751321774,0.015248017205097802,0.0,0.01,255,3.0,800,15,10
133,0.21071288541039715,0.2132479545792304,0.19546486820529935,0.31737245751321774,0.015248017205097802,0.0,0.01,255,3.0,800,63,10
2384,0.21081428800867405,0.21249054577021265,0.18867684674748325,0.36396120796631803,0.0221374412611908,1.0,0.1,128,3.0,200,63,20
2378,0.21081428800867405,0.21249054577021265,0.18867684674748325,0.36396120796631803,0.0221374412611908,1.0,0.1,128,3.0,200,15,20
2381,0.21081428800867405,0.21249054577021265,0.18867684674748325,0.36396120796631803,0.0221374412611908,1.0,0.1,128,3.0,200,31,20
2402,0.21081428800867405,0.21249054577021265,0.18867684674748325,0.36396120796631803,0.0221374412611908,1.0,0.1,128,3.0,800,63,20
2399,0.21081428800867405,0.21249054577021265,0.18867684674748325,0.36396120796631803,0.0221374412611908,1.0,0.1,128,3.0,800,31,20
2396,0.21081428800867405,0.21249054577021265,0.18867684674748325,0.36396120796631803,0.0221374412611908,1.0,0.1,128,3.0,800,15,20
2390,0.21081428800867405,0.21249054577021265,0.18867684674748325,0.36396120796631803,0.0221374412611908,1.0,0.1,128,3.0,400,31,20
2387,0.21081428800867405,0.21249054577021265,0.18867684674748325,0.36396120796631803,0.0221374412611908,1.0,0.1,128,3.0,400,15,20
2393,0.21081428800867405,0.21249054577021265,0.18867684674748325,0.36396120796631803,0.0221374412611908,1.0,0.1,128,3.0,400,63,20
1956,0.2108545339371911,0.21218983489516563,0.19172374603025905,0.3432528497589441,0.019130787906932067,1.0,0.03,128,3.0,400,15,50
1968,0.2108545339371911,0.21218983489516563,0.19172374603025905,0.3432528497589441,0.019130787906932067,1.0,0.03,128,3.0,800,31,50
1965,0.2108545339371911,0.21218983489516563,0.19172374603025905,0.3432528497589441,0.019130787906932067,1.0,0.03,128,3.0,800,15,50
1959,0.2108545339371911,0.21218983489516563,0.19172374603025905,0.3432528497589441,0.019130787906932067,1.0,0.03,128,3.0,400,31,50
1962,0.2108545339371911,0.21218983489516563,0.19172374603025905,0.3432528497589441,0.019130787906932067,1.0,0.03,128,3.0,400,63,50
1971,0.2108545339371911,0.21218983489516563,0.19172374603025905,0.3432528497589441,0.019130787906932067,1.0,0.03,128,3.0,800,63,50
2489,0.21086908605999571,0.2120810897270171,0.18958580195220331,0.35781818236679497,0.0212832841077924,1.0,0.1,255,3.0,200,31,20
2501,0.21086908605999571,0.2120810897270171,0.18958580195220331,0.35781818236679497,0.0212832841077924,1.0,0.1,255,3.0,400,63,20
2507,0.21086908605999571,0.2120810897270171,0.18958580195220331,0.35781818236679497,0.0212832841077924,1.0,0.1,255,3.0,800,31,20
2495,0.21086908605999571,0.2120810897270171,0.18958580195220331,0.35781818236679497,0.0212832841077924,1.0,0.1,255,3.0,400,15,20
2498,0.21086908605999571,0.2120810897270171,0.18958580195220331,0.35781818236679497,0.0212832841077924,1.0,0.1,255,3.0,400,31,20
2486,0.21086908605999571,0.2120810897270171,0.18958580195220331,0.35781818236679497,0.0212832841077924,1.0,0.1,255,3.0,200,15,20
2492,0.21086908605999571,0.2120810897270171,0.18958580195220331,0.35781818236679497,0.0212832841077924,1.0,0.1,255,3.0,200,63,20
2510,0.21086908605999571,0.2120810897270171,0.18958580195220331,0.35781818236679497,0.0212832841077924,1.0,0.1,255,3.0,800,63,20
2504,0.21086908605999571,0.2120810897270171,0.18958580195220331,0.35781818236679497,0.0212832841077924,1.0,0.1,255,3.0,800,15,20
1083,0.21090738329146916,0.2117948661406508,0.20008977093041203,0.28468693212965934,0.010817612361057133,0.1,0.03,128,3.0,200,15,50
1089,0.21090738329146916,0.2117948661406508,0.20008977093041203,0.28468693212965934,0.010817612361057133,0.1,0.03,128,3.0,200,63,50
1086,0.21090738329146916,0.2117948661406508,0.20008977093041203,0.28468693212965934,0.010817612361057133,0.1,0.03,128,3.0,200,31,50
1857,0.21094794912225465,0.21149163094293932,0.1966051949660156,0.30938443309049046,0.014342754156239035,1.0,0.01,255,3.0,800,15,50
1863,0.21094794912225465,0.21149163094293932,0.1966051949660156,0.30938443309049046,0.014342754156239035,1.0,0.01,255,3.0,800,63,50
1860,0.21094794912225465,0.21149163094293932,0.1966051949660156,0.30938443309049046,0.014342754156239035,1.0,0.01,255,3.0,800,31,50
654,0.21115550189200982,0.20993923275009085,0.18229855625554087,0.40623739349892185,0.028856945636468956,0.0,0.1,128,3.0,200,31,50
657,0.21115550189200982,0.20993923275009085,0.18229855625554087,0.40623739349892185,0.028856945636468956,0.0,0.1,128,3.0,200,63,50
672,0.21115550189200982,0.20993923275009085,0.18229855625554087,0.40623739349892185,0.028856945636468956,0.0,0.1,128,3.0,800,31,50
666,0.21115550189200982,0.20993923275009085,0.18229855625554087,0.40623739349892185,0.028856945636468956,0.0,0.1,128,3.0,400,63,50
663,0.21115550189200982,0.20993923275009085,0.18229855625554087,0.40623739349892185,0.028856945636468956,0.0,0.1,128,3.0,400,31,50
651,0.21115550189200982,0.20993923275009085,0.18229855625554087,0.40623739349892185,0.028856945636468956,0.0,0.1,128,3.0,200,15,50
675,0.21115550189200982,0.20993923275009085,0.18229855625554087,0.40623739349892185,0.028856945636468956,0.0,0.1,128,3.0,800,63,50
669,0.21115550189200982,0.20993923275009085,0.18229855625554087,0.40623739349892185,0.028856945636468956,0.0,0.1,128,3.0,800,15,50
660,0.21115550189200982,0.20993923275009085,0.18229855625554087,0.40623739349892185,0.028856945636468956,0.0,0.1,128,3.0,400,15,50
999,0.2111721806764199,0.20981441692939728,0.1967990583586856,0.30802179274081876,0.0143731223177343,0.1,0.01,255,3.0,800,63,50
996,0.2111721806764199,0.20981441692939728,0.1967990583586856,0.30802179274081876,0.0143731223177343,0.1,0.01,255,3.0,800,31,50
993,0.2111721806764199,0.20981441692939728,0.1967990583586856,0.30802179274081876,0.0143731223177343,0.1,0.01,255,3.0,800,15,50
2398,0.21122072001214462,0.20945111631598679,0.1918205906591435,0.3425892022038395,0.019400129353001117,1.0,0.1,128,3.0,800,31,10
2392,0.21122072001214462,0.20945111631598679,0.1918205906591435,0.3425892022038395,0.019400129353001117,1.0,0.1,128,3.0,400,63,10
2383,0.21122072001214462,0.20945111631598679,0.1918205906591435,0.3425892022038395,0.019400129353001117,1.0,0.1,128,3.0,200,63,10
2401,0.21122072001214462,0.20945111631598679,0.1918205906591435,0.3425892022038395,0.019400129353001117,1.0,0.1,128,3.0,800,63,10
2389,0.21122072001214462,0.20945111631598679,0.1918205906591435,0.3425892022038395,0.019400129353001117,1.0,0.1,128,3.0,400,31,10
2386,0.21122072001214462,0.20945111631598679,0.1918205906591435,0.3425892022038395,0.019400129353001117,1.0,0.1,128,3.0,400,15,10
2395,0.21122072001214462,0.20945111631598679,0.1918205906591435,0.3425892022038395,0.019400129353001117,1.0,0.1,128,3.0,800,15,10
2380,0.21122072001214462,0.20945111631598679,0.1918205906591435,0.3425892022038395,0.019400129353001117,1.0,0.1,128,3.0,200,31,10
2377,0.21122072001214462,0.20945111631598679,0.1918205906591435,0.3425892022038395,0.019400129353001117,1.0,0.1,128,3.0,200,15,10
1945,0.21132339050068022,0.20868238712359977,0.20010380467761713,0.28458658842135753,0.011219585823063094,1.0,0.03,128,3.0,200,15,10
1948,0.21132339050068022,0.20868238712359977,0.20010380467761713,0.28458658842135753,0.011219585823063094,1.0,0.03,128,3.0,200,31,10
1951,0.21132339050068022,0.20868238712359977,0.20010380467761713,0.28458658842135753,0.011219585823063094,1.0,0.03,128,3.0,200,63,10
131,0.2113584371345877,0.20841989542034534,0.19656657271734976,0.3096557433806544,0.014791864417237954,0.0,0.01,255,3.0,800,31,20
134,0.2113584371345877,0.20841989542034534,0.19656657271734976,0.3096557433806544,0.014791864417237954,0.0,0.01,255,3.0,800,63,20
128,0.2113584371345877,0.20841989542034534,0.19656657271734976,0.3096557433806544,0.014791864417237954,0.0,0.01,255,3.0,800,15,20
1406,0.2113591330305549,0.20841468286941256,0.19267248692650946,0.33673696897652095,0.01868664610404544,0.1,0.05,255,3.0,200,15,20
1409,0.2113591330305549,0.20841468286941256,0.19267248692650946,0.33673696897652095,0.01868664610404544,0.1,0.05,255,3.0,200,31,20
1412,0.2113591330305549,0.20841468286941256,0.19267248692650946,0.33673696897652095,0.01868664610404544,0.1,0.05,255,3.0,200,63,20
1424,0.21136595532818156,0.20836358010691458,0.18784018954836634,0.3695895252128931,0.023525765779815216,0.1,0.05,255,3.0,800,15,20
1418,0.21136595532818156,0.20836358010691458,0.18784018954836634,0.3695895252128931,0.023525765779815216,0.1,0.05,255,3.0,400,31,20
1415,0.21136595532818156,0.20836358010691458,0.18784018954836634,0.3695895252128931,0.023525765779815216,0.1,0.05,255,3.0,400,15,20
1421,0.21136595532818156,0.20836358010691458,0.18784018954836634,0.3695895252128931,0.023525765779815216,0.1,0.05,255,3.0,400,63,20
1427,0.21136595532818156,0.20836358010691458,0.18784018954836634,0.3695895252128931,0.023525765779815216,0.1,0.05,255,3.0,800,31,20
1430,0.21136595532818156,0.20836358010691458,0.18784018954836634,0.3695895252128931,0.023525765779815216,0.1,0.05,255,3.0,800,63,20
332,0.21158191634538326,0.20674506073957877,0.20053421855490422,0.28150563725492006,0.011047697790479039,0.0,0.03,255,3.0,200,63,20
326,0.21158191634538326,0.20674506073957877,0.20053421855490422,0.28150563725492006,0.011047697790479039,0.0,0.03,255,3.0,200,15,20
329,0.21158191634538326,0.20674506073957877,0.20053421855490422,0.28150563725492006,0.011047697790479039,0.0,0.03,255,3.0,200,31,20
328,0.2117431227042756,0.2055358226506151,0.20011762184045884,0.2844877864530313,0.011625500863816751,0.0,0.03,255,3.0,200,31,10
325,0.2117431227042756,0.2055358226506151,0.20011762184045884,0.2844877864530313,0.011625500863816751,0.0,0.03,255,3.0,200,15,10
331,0.2117431227042756,0.2055358226506151,0.20011762184045884,0.2844877864530313,0.011625500863816751,0.0,0.03,255,3.0,200,63,10
1088,0.21176337548112484,0.20538383778343094,0.20054543715655662,0.2814252447157328,0.011217938324568216,0.1,0.03,128,3.0,200,63,20
1085,0.21176337548112484,0.20538383778343094,0.20054543715655662,0.2814252447157328,0.011217938324568216,0.1,0.03,128,3.0,200,31,20
1082,0.21176337548112484,0.20538383778343094,0.20054543715655662,0.2814252447157328,0.011217938324568216,0.1,0.03,128,3.0,200,15,20
992,0.21191942067883673,0.20421232527566968,0.19705412763810107,0.3062268983378582,0.014865293040735666,0.1,0.01,255,3.0,800,15,20
995,0.21191942067883673,0.20421232527566968,0.19705412763810107,0.3062268983378582,0.014865293040735666,0.1,0.01,255,3.0,800,31,20
998,0.21191942067883673,0.20421232527566968,0.19705412763810107,0.3062268983378582,0.014865293040735666,0.1,0.01,255,3.0,800,63,20
1211,0.21197523135080001,0.20379311600224026,0.1904992376327297,0.35161513449475856,0.021475993718070324,0.1,0.03,255,3.0,800,31,20
1214,0.21197523135080001,0.20379311600224026,0.1904992376327297,0.35161513449475856,0.021475993718070324,0.1,0.03,255,3.0,800,63,20
1199,0.21197523135080001,0.20379311600224026,0.1904992376327297,0.35161513449475856,0.021475993718070324,0.1,0.03,255,3.0,400,15,20
1208,0.21197523135080001,0.20379311600224026,0.1904992376327297,0.35161513449475856,0.021475993718070324,0.1,0.03,255,3.0,800,15,20
1205,0.21197523135080001,0.20379311600224026,0.1904992376327297,0.35161513449475856,0.021475993718070324,0.1,0.03,255,3.0,400,63,20
1202,0.21197523135080001,0.20379311600224026,0.1904992376327297,0.35161513449475856,0.021475993718070324,0.1,0.03,255,3.0,400,31,20
1856,0.21197820928014643,0.20377074485552316,0.19731670067019136,0.3043767724206454,0.014661508609955076,1.0,0.01,255,3.0,800,15,20
1862,0.21197820928014643,0.20377074485552316,0.19731670067019136,0.3043767724206454,0.014661508609955076,1.0,0.01,255,3.0,800,63,20
1859,0.21197820928014643,0.20377074485552316,0.19731670067019136,0.3043767724206454,0.014661508609955076,1.0,0.01,255,3.0,800,31,20
450,0.21212326941537027,0.20268062673950382,0.19517569975224594,0.3193907060182334,0.01694756966312433,0.0,0.05,128,3.0,400,63,50
435,0.21212326941537027,0.20268062673950382,0.19517569975224594,0.3193907060182334,0.01694756966312433,0.0,0.05,128,3.0,200,15,50
438,0.21212326941537027,0.20268062673950382,0.19517569975224594,0.3193907060182334,0.01694756966312433,0.0,0.05,128,3.0,200,31,50
441,0.21212326941537027,0.20268062673950382,0.19517569975224594,0.3193907060182334,0.01694756966312433,0.0,0.05,128,3.0,200,63,50
459,0.21212326941537027,0.20268062673950382,0.19517569975224594,0.3193907060182334,0.01694756966312433,0.0,0.05,128,3.0,800,63,50
444,0.21212326941537027,0.20268062673950382,0.19517569975224594,0.3193907060182334,0.01694756966312433,0.0,0.05,128,3.0,400,15,50
453,0.21212326941537027,0.20268062673950382,0.19517569975224594,0.3193907060182334,0.01694756966312433,0.0,0.05,128,3.0,800,15,50
447,0.21212326941537027,0.20268062673950382,0.19517569975224594,0.3193907060182334,0.01694756966312433,0.0,0.05,128,3.0,400,31,50
456,0.21212326941537027,0.20268062673950382,0.19517569975224594,0.3193907060182334,0.01694756966312433,0.0,0.05,128,3.0,800,31,50
1413,0.21216162424976298,0.2023922678306167,0.19714726353976061,0.3055709318372385,0.015014360710002367,0.1,0.05,255,3.0,200,63,50
